,loser_on_court,winner_on_court,winning_ratio
15579,0.539682539683,0.166666666667,0.0
15580,0.580952380952,0.441860465116,0.0
15581,0.509433962264,0.528985507246,0.0
15582,0.4,0.506329113924,0.0
15583,0.391304347826,0.339285714286,0.0
15584,0.360465116279,0.635658914729,0.857142857143
15585,0.0,0.574324324324,0.0
15586,0.2,0.0,0.0
15587,0.457142857143,0.478260869565,0.0
15588,0.369047619048,0.694323144105,0.666666666667
15589,0.457943925234,0.552380952381,1.0
15590,0.661016949153,0.555555555556,1.0
15591,0.474358974359,0.465753424658,0.0
15592,0.441860465116,0.166666666667,0.0
15593,0.506329113924,0.528985507246,0.0
15594,0.339285714286,0.635658914729,0.0
15595,0.0,0.574324324324,0.0
15596,0.478260869565,0.694323144105,1.0
15597,0.555555555556,0.552380952381,0.5
15598,0.465753424658,0.166666666667,0.0
15599,0.528985507246,0.635658914729,0.0
15600,0.574324324324,0.694323144105,1.0
15601,0.166666666667,0.552380952381,0.0
15602,0.694323144105,0.635658914729,0.5
15603,0.552380952381,0.635658914729,0.666666666667
15604,0.714285714286,0.76,0.0
15605,0.5,0.590361445783,0.0
15606,0.6,0.575,0.0
15607,0.595744680851,0.0,0.0
15608,0.0,0.60447761194,0.0
15609,0.0,0.375,0.0
15610,0.25,0.536,0.0
15611,0.601694915254,0.6875,0.0
15612,0.666666666667,0.492537313433,0.0
15613,0.48275862069,0.333333333333,0.0
15614,0.454545454545,0.53488372093,0.0
15615,0.36,0.572580645161,0.5
15616,0.741496598639,0.581818181818,0.0
15617,0.647727272727,0.6,1.0
15618,0.537313432836,0.714285714286,0.0
15619,0.602941176471,0.488372093023,1.0
15620,0.590361445783,0.76,1.0
15621,0.575,0.0,0.0
15622,0.375,0.60447761194,0.0
15623,0.6875,0.536,0.0
15624,0.333333333333,0.492537313433,0.0
15625,0.53488372093,0.572580645161,0.0
15626,0.6,0.581818181818,0.0
15627,0.488372093023,0.714285714286,0.0
15628,0.0,0.76,0.0
15629,0.60447761194,0.536,0.333333333333
15630,0.572580645161,0.492537313433,0.5
15631,0.581818181818,0.714285714286,0.0
15632,0.536,0.76,1.0
15633,0.492537313433,0.714285714286,1.0
15634,0.714285714286,0.76,1.0
15635,0.561403508772,0.694117647059,1.0
15636,0.5,0.357142857143,0.0
15637,0.285714285714,0.414634146341,0.0
15638,0.3,0.315789473684,0.0
15639,0.527272727273,0.576923076923,1.0
15640,0.294117647059,0.679487179487,0.0
15641,0.5,0.552083333333,0.0
15642,0.477477477477,0.3125,0.0
15643,0.571428571429,0.583333333333,1.0
15644,0.520408163265,0.433333333333,0.0
15645,0.5625,0.25,0.0
15646,0.454545454545,0.616666666667,1.0
15647,0.387755102041,0.568,0.333333333333
15648,0.454545454545,0.0,0.0
15649,0.415094339623,0.484848484848,1.0
15650,0.242424242424,0.56,1.0
15651,0.357142857143,0.694117647059,0.0
15652,0.315789473684,0.414634146341,0.0
15653,0.679487179487,0.576923076923,0.0
15654,0.3125,0.552083333333,1.0
15655,0.583333333333,0.433333333333,0.0
15656,0.616666666667,0.25,0.0
15657,0.0,0.568,0.0
15658,0.56,0.484848484848,0.0
15659,0.694117647059,0.414634146341,0.0
15660,0.552083333333,0.576923076923,0.666666666667
15661,0.25,0.433333333333,0.0
15662,0.568,0.484848484848,0.0
15663,0.414634146341,0.576923076923,1.0
15664,0.433333333333,0.484848484848,0.0
15665,0.484848484848,0.576923076923,1.0
15666,0.166666666667,0.620437956204,0.0
15667,0.111111111111,0.5,0.0
15668,0.423076923077,0.391304347826,0.0
15669,0.466666666667,0.547826086957,0.75
15670,0.444444444444,0.593406593407,1.0
15671,0.486111111111,0.333333333333,0.0
15672,0.448598130841,0.580952380952,0.0
15673,0.570422535211,0.573770491803,0.0
15674,0.315789473684,0.6,1.0
15675,0.573170731707,0.210526315789,0.0
15676,0.263157894737,0.428571428571,0.0
15677,0.517857142857,0.565656565657,0.666666666667
15678,0.6,0.559322033898,0.0
15679,0.457446808511,0.2,0.0
15680,0.357142857143,0.0,0.0
15681,0.565217391304,0.694736842105,0.0
15682,0.620437956204,0.5,0.0
15683,0.547826086957,0.391304347826,0.0
15684,0.333333333333,0.593406593407,0.0
15685,0.573770491803,0.580952380952,0.6
15686,0.210526315789,0.6,0.0
15687,0.565656565657,0.428571428571,0.0
15688,0.2,0.559322033898,0.0
15689,0.0,0.694736842105,0.0
15690,0.391304347826,0.5,0.0
15691,0.580952380952,0.593406593407,1.0
15692,0.428571428571,0.6,1.0
15693,0.559322033898,0.694736842105,0.75
15694,0.5,0.593406593407,1.0
15695,0.6,0.694736842105,0.75
15696,0.593406593407,0.694736842105,1.0
15697,0.386666666667,0.63,0.8
15698,0.333333333333,0.423076923077,0.0
15699,0.5,0.479452054795,0.0
15700,0.670967741935,0.696428571429,0.0
15701,0.464788732394,0.700507614213,1.0
15702,0.544303797468,0.5625,0.0
15703,0.432098765432,0.484848484848,1.0
15704,0.55737704918,0.515625,0.0
15705,0.333333333333,0.552380952381,0.0
15706,0.559139784946,0.472972972973,1.0
15707,0.583333333333,0.590909090909,0.0
15708,0.660869565217,0.411764705882,0.0
15709,0.613636363636,0.512195121951,0.0
15710,0.45652173913,0.505154639175,0.0
15711,0.0,0.561797752809,0.0
15712,0.444444444444,0.618705035971,0.5
15713,0.423076923077,0.63,0.5
15714,0.696428571429,0.479452054795,0.0
15715,0.700507614213,0.5625,0.666666666667
15716,0.484848484848,0.515625,0.0
15717,0.472972972973,0.552380952381,0.0
15718,0.590909090909,0.411764705882,0.0
15719,0.505154639175,0.512195121951,0.0
15720,0.561797752809,0.618705035971,0.75
15721,0.479452054795,0.63,0.0
15722,0.515625,0.5625,1.0
15723,0.411764705882,0.552380952381,0.0
15724,0.618705035971,0.512195121951,0.0
15725,0.5625,0.63,0.0
15726,0.552380952381,0.512195121951,0.0
15727,0.63,0.512195121951,0.25
15728,0.166666666667,0.833333333333,0.0
15729,0.495575221239,0.542372881356,0.5
15730,0.472222222222,0.410714285714,0.0
15731,0.472727272727,0.522012578616,1.0
15732,0.647058823529,0.450980392157,0.0
15733,0.259259259259,0.591397849462,1.0
15734,0.0,0.560606060606,0.0
15735,0.44,0.590604026846,0.0
15736,0.302325581395,0.46,0.0
15737,0.615384615385,0.5,0.0
15738,0.6,0.5390625,0.0
15739,0.277777777778,0.575581395349,0.0
15740,0.47619047619,0.679775280899,0.0
15741,0.428571428571,0.0,0.0
15742,0.222222222222,0.692771084337,0.0
15743,0.666666666667,0.596330275229,0.0
15744,0.542372881356,0.833333333333,0.0
15745,0.410714285714,0.522012578616,0.0
15746,0.591397849462,0.450980392157,0.0
15747,0.560606060606,0.590604026846,0.0
15748,0.46,0.5,0.0
15749,0.5390625,0.575581395349,0.0
15750,0.0,0.679775280899,0.0
15751,0.596330275229,0.692771084337,0.666666666667
15752,0.833333333333,0.522012578616,0.0
15753,0.590604026846,0.450980392157,0.0
15754,0.575581395349,0.5,0.0
15755,0.692771084337,0.679775280899,0.5
15756,0.450980392157,0.522012578616,0.0
15757,0.679775280899,0.5,0.0
15758,0.5,0.522012578616,0.0
15759,0.56,0.63309352518,0.0
15760,0.538461538462,0.643835616438,0.0
15761,0.352941176471,0.591836734694,0.0
15762,0.5,0.520325203252,0.333333333333
15763,0.563636363636,0.779761904762,1.0
15764,0.125,0.326086956522,0.0
15765,0.56,0.58273381295,0.0
15766,0.583333333333,0.692307692308,1.0
15767,0.618181818182,0.3,0.0
15768,0.459459459459,0.662790697674,0.0
15769,0.0,0.49504950495,0.0
15770,0.552631578947,0.609271523179,1.0
15771,0.685185185185,0.662576687117,0.5
15772,0.396825396825,0.661290322581,0.5
15773,0.36,0.5,0.0
15774,0.5625,0.691943127962,1.0
15775,0.617834394904,0.723577235772,0.6
15776,0.430555555556,0.5,1.0
15777,0.514285714286,0.513513513514,1.0
15778,0.573248407643,0.584158415842,1.0
15779,0.507042253521,0.607692307692,0.5
15780,0.309523809524,0.482142857143,0.0
15781,0.571428571429,0.482352941176,0.0
15782,0.4375,0.574074074074,0.0
15783,0.178571428571,0.702127659574,0.0
15784,0.608695652174,0.53488372093,0.0
15785,0.413793103448,0.0,0.0
15786,0.533333333333,0.571428571429,1.0
15787,0.602836879433,0.5,0.0
15788,0.5,0.431034482759,0.0
15789,0.375,0.664634146341,0.666666666667
15790,0.779411764706,0.357142857143,0.0
15791,0.643835616438,0.63309352518,0.8
15792,0.591836734694,0.520325203252,0.0
15793,0.779761904762,0.326086956522,0.0
15794,0.58273381295,0.692307692308,1.0
15795,0.662790697674,0.3,0.0
15796,0.49504950495,0.609271523179,1.0
15797,0.661290322581,0.662576687117,0.6
15798,0.5,0.691943127962,1.0
15799,0.5,0.723577235772,1.0
15800,0.584158415842,0.513513513514,0.0
15801,0.607692307692,0.482142857143,1.0
15802,0.574074074074,0.482352941176,0.0
15803,0.53488372093,0.702127659574,0.0
15804,0.571428571429,0.0,0.0
15805,0.5,0.431034482759,0.0
15806,0.357142857143,0.664634146341,0.0
15807,0.520325203252,0.63309352518,0.75
15808,0.326086956522,0.692307692308,1.0
15809,0.3,0.609271523179,0.0
15810,0.662576687117,0.691943127962,0.5
15811,0.513513513514,0.723577235772,0.0
15812,0.482352941176,0.482142857143,0.0
15813,0.0,0.702127659574,0.0
15814,0.431034482759,0.664634146341,1.0
15815,0.692307692308,0.63309352518,0.75
15816,0.609271523179,0.691943127962,0.0
15817,0.482142857143,0.723577235772,0.0
15818,0.664634146341,0.702127659574,0.625
15819,0.691943127962,0.63309352518,0.0
15820,0.723577235772,0.702127659574,0.0
15821,0.702127659574,0.63309352518,0.5
15822,0.333333333333,0.628787878788,1.0
15823,0.467391304348,0.0,0.0
15824,0.444444444444,0.260869565217,0.0
15825,0.538461538462,0.63768115942,0.0
15826,0.0,0.777777777778,0.0
15827,0.54,0.670807453416,0.0
15828,0.0,0.428571428571,0.0
15829,0.294117647059,0.606896551724,0.0
15830,0.409836065574,0.618421052632,1.0
15831,0.375,0.272727272727,0.0
15832,0.333333333333,0.668639053254,0.0
15833,0.549019607843,0.779141104294,0.75
15834,0.614173228346,0.318181818182,0.0
15835,0.507246376812,0.514285714286,0.0
15836,0.438775510204,0.526315789474,0.0
15837,0.55,0.626168224299,0.0
15838,0.0,0.628787878788,0.0
15839,0.260869565217,0.63768115942,0.0
15840,0.670807453416,0.777777777778,0.0
15841,0.428571428571,0.606896551724,1.0
15842,0.272727272727,0.618421052632,1.0
15843,0.668639053254,0.779141104294,0.0
15844,0.514285714286,0.318181818182,0.0
15845,0.626168224299,0.526315789474,0.0
15846,0.63768115942,0.628787878788,0.75
15847,0.606896551724,0.777777777778,0.75
15848,0.618421052632,0.779141104294,0.666666666667
15849,0.318181818182,0.526315789474,1.0
15850,0.628787878788,0.777777777778,0.555555555556
15851,0.526315789474,0.779141104294,1.0
15852,0.779141104294,0.777777777778,0.5
15853,0.352941176471,0.632352941176,0.0
15854,0.446808510638,0.346153846154,0.0
15855,0.518518518519,0.52380952381,1.0
15856,0.668711656442,0.609375,0.5
15857,0.4,0.5,0.0
15858,0.547619047619,0.557894736842,1.0
15859,0.142857142857,0.475609756098,0.0
15860,0.4,0.727272727273,0.0
15861,0.783251231527,0.481481481481,0.0
15862,0.551724137931,0.63829787234,1.0
15863,0.530201342282,0.556701030928,1.0
15864,0.543689320388,0.574193548387,0.5
15865,0.403225806452,0.564814814815,0.0
15866,0.2,0.513888888889,1.0
15867,0.666666666667,0.302325581395,0.0
15868,0.493333333333,0.553571428571,1.0
15869,0.695652173913,0.661157024793,0.0
15870,0.317073170732,0.34693877551,1.0
15871,0.425287356322,0.61935483871,1.0
15872,0.511111111111,0.697802197802,0.0
15873,0.503597122302,0.608108108108,1.0
15874,0.379746835443,0.25,0.0
15875,0.612021857923,0.564814814815,0.75
15876,0.5,0.56,0.5
15877,0.529411764706,0.693779904306,1.0
15878,0.25,0.509803921569,0.0
15879,0.185185185185,0.574626865672,0.0
15880,0.689440993789,0.664596273292,0.428571428571
15881,0.607142857143,0.586206896552,1.0
15882,0.0,0.487804878049,1.0
15883,0.462365591398,0.428571428571,0.0
15884,0.623853211009,0.589473684211,0.666666666667
15885,0.346153846154,0.632352941176,1.0
15886,0.609375,0.52380952381,0.0
15887,0.5,0.557894736842,0.0
15888,0.727272727273,0.475609756098,0.0
15889,0.481481481481,0.63829787234,0.0
15890,0.574193548387,0.556701030928,0.0
15891,0.513888888889,0.564814814815,0.0
15892,0.553571428571,0.302325581395,0.0
15893,0.34693877551,0.661157024793,0.5
15894,0.61935483871,0.697802197802,1.0
15895,0.25,0.608108108108,0.0
15896,0.564814814815,0.56,0.666666666667
15897,0.693779904306,0.509803921569,0.142857142857
15898,0.664596273292,0.574626865672,1.0
15899,0.586206896552,0.487804878049,0.0
15900,0.428571428571,0.589473684211,0.0
15901,0.632352941176,0.52380952381,0.0
15902,0.475609756098,0.557894736842,0.0
15903,0.556701030928,0.63829787234,1.0
15904,0.302325581395,0.564814814815,0.5
15905,0.661157024793,0.697802197802,0.857142857143
15906,0.608108108108,0.56,1.0
15907,0.509803921569,0.574626865672,0.0
15908,0.589473684211,0.487804878049,1.0
15909,0.52380952381,0.557894736842,0.0
15910,0.564814814815,0.63829787234,1.0
15911,0.56,0.697802197802,0.0
15912,0.487804878049,0.574626865672,0.333333333333
15913,0.63829787234,0.557894736842,0.0
15914,0.574626865672,0.697802197802,0.0
15915,0.697802197802,0.557894736842,0.333333333333
15916,0.590909090909,0.766666666667,0.0
15917,0.423076923077,0.444444444444,0.0
15918,0.447916666667,0.347222222222,0.0
15919,0.518796992481,0.410256410256,0.0
15920,0.333333333333,0.686131386861,0.0
15921,0.0,0.538461538462,0.0
15922,0.557894736842,0.5,0.0
15923,0.52,0.571428571429,0.0
15924,0.421052631579,0.51724137931,0.0
15925,0.44262295082,0.448275862069,0.5
15926,0.282051282051,0.563636363636,0.0
15927,0.291666666667,0.638461538462,0.0
15928,0.486486486486,0.668874172185,0.0
15929,0.357142857143,0.315789473684,0.0
15930,0.386363636364,0.578947368421,0.0
15931,0.472527472527,0.721153846154,0.0
15932,0.444444444444,0.766666666667,0.0
15933,0.410256410256,0.347222222222,0.0
15934,0.686131386861,0.538461538462,0.0
15935,0.5,0.571428571429,0.0
15936,0.51724137931,0.448275862069,1.0
15937,0.563636363636,0.638461538462,0.25
15938,0.315789473684,0.668874172185,0.0
15939,0.578947368421,0.721153846154,0.0
15940,0.347222222222,0.766666666667,1.0
15941,0.538461538462,0.571428571429,0.5
15942,0.638461538462,0.448275862069,0.0
15943,0.721153846154,0.668874172185,0.333333333333
15944,0.571428571429,0.766666666667,0.666666666667
15945,0.448275862069,0.668874172185,0.0
15946,0.766666666667,0.668874172185,1.0
15947,0.8,0.4,0.0
15948,0.601503759398,0.456140350877,0.0
15949,0.609195402299,0.433333333333,1.0
15950,0.6,0.633333333333,0.0
15951,0.525925925926,0.428571428571,0.0
15952,0.6,0.404761904762,0.0
15953,0.333333333333,0.358974358974,0.0
15954,0.166666666667,0.5,0.0
15955,0.633986928105,0.333333333333,0.0
15956,0.53488372093,0.697841726619,1.0
15957,0.413793103448,0.566265060241,0.833333333333
15958,0.534246575342,0.565217391304,0.0
15959,0.509090909091,0.534090909091,0.0
15960,0.54347826087,0.717105263158,1.0
15961,0.573643410853,0.619047619048,0.0
15962,0.588235294118,0.735099337748,1.0
15963,0.354838709677,0.666666666667,0.0
15964,0.5,0.428571428571,0.0
15965,0.52380952381,0.538461538462,0.0
15966,0.4,0.695652173913,1.0
15967,0.6,0.5,0.0
15968,0.5,0.495867768595,0.0
15969,0.5,0.396226415094,1.0
15970,0.567796610169,0.541984732824,0.0
15971,0.230769230769,0.4,0.0
15972,0.433333333333,0.456140350877,0.0
15973,0.428571428571,0.633333333333,0.0
15974,0.404761904762,0.581395348837,0.0
15975,0.358974358974,0.775510204082,1.0
15976,0.333333333333,0.5,1.0
15977,0.566265060241,0.697841726619,0.75
15978,0.565217391304,0.382352941176,0.0
15979,0.601449275362,0.534090909091,0.0
15980,0.619047619048,0.717105263158,0.0
15981,0.666666666667,0.735099337748,0.0
15982,0.428571428571,0.771929824561,0.0
15983,0.559322033898,0.538461538462,0.0
15984,0.695652173913,0.5,0.0
15985,0.396226415094,0.495867768595,0.0
15986,0.702479338843,0.541984732824,0.333333333333
15987,0.456140350877,0.4,0.0
15988,0.633333333333,0.581395348837,0.0
15989,0.5,0.775510204082,0.0
15990,0.382352941176,0.697841726619,1.0
15991,0.534090909091,0.717105263158,0.666666666667
15992,0.735099337748,0.771929824561,0.0
15993,0.538461538462,0.5,0.0
15994,0.495867768595,0.541984732824,0.5
15995,0.4,0.581395348837,0.0
15996,0.775510204082,0.697841726619,0.625
15997,0.717105263158,0.771929824561,1.0
15998,0.541984732824,0.5,0.0
15999,0.581395348837,0.697841726619,0.0
16000,0.5,0.771929824561,0.0
16001,0.697841726619,0.771929824561,0.75
16002,0.719178082192,0.748148148148,0.25
16003,0.375,0.5,0.0
16004,0.421052631579,0.5625,0.0
16005,0.64238410596,0.556390977444,0.0
16006,0.378378378378,0.59375,0.0
16007,0.571428571429,0.6125,0.0
16008,0.357142857143,0.434782608696,0.0
16009,0.559701492537,0.554545454545,0.333333333333
16010,0.461538461538,0.744827586207,0.0
16011,0.540322580645,0.525,0.5
16012,0.515151515152,0.535714285714,1.0
16013,0.46511627907,0.699248120301,0.666666666667
16014,0.534351145038,0.537313432836,0.0
16015,0.333333333333,0.51724137931,0.0
16016,0.411764705882,0.530864197531,1.0
16017,0.573770491803,0.482142857143,0.333333333333
16018,0.5,0.748148148148,0.0
16019,0.5625,0.556390977444,0.0
16020,0.6125,0.59375,0.5
16021,0.554545454545,0.434782608696,0.0
16022,0.744827586207,0.525,0.0
16023,0.535714285714,0.699248120301,1.0
16024,0.537313432836,0.51724137931,0.5
16025,0.530864197531,0.482142857143,0.0
16026,0.556390977444,0.748148148148,1.0
16027,0.59375,0.434782608696,0.0
16028,0.525,0.699248120301,0.0
16029,0.51724137931,0.482142857143,0.0
16030,0.434782608696,0.748148148148,1.0
16031,0.699248120301,0.482142857143,0.5
16032,0.482142857143,0.748148148148,1.0
16033,0.424242424242,0.709677419355,1.0
16034,0.526315789474,0.4,0.0
16035,0.551724137931,0.44,0.0
16036,0.333333333333,0.623931623932,0.0
16037,0.575,0.511363636364,0.0
16038,0.0,0.433962264151,0.0
16039,0.0,0.25,0.0
16040,0.422535211268,0.4,1.0
16041,0.467391304348,0.5625,1.0
16042,0.352941176471,0.439024390244,0.0
16043,0.5,0.5,0.0
16044,0.323529411765,0.545454545455,0.0
16045,0.529411764706,0.563909774436,0.0
16046,0.454545454545,0.315789473684,0.0
16047,0.333333333333,0.456310679612,0.0
16048,0.673758865248,0.689839572193,0.333333333333
16049,0.4,0.709677419355,0.0
16050,0.44,0.623931623932,1.0
16051,0.433962264151,0.511363636364,1.0
16052,0.4,0.25,1.0
16053,0.5625,0.439024390244,0.0
16054,0.545454545455,0.5,1.0
16055,0.315789473684,0.563909774436,1.0
16056,0.456310679612,0.689839572193,1.0
16057,0.709677419355,0.623931623932,0.5
16058,0.25,0.511363636364,0.0
16059,0.439024390244,0.5,0.0
16060,0.563909774436,0.689839572193,1.0
16061,0.511363636364,0.623931623932,1.0
16062,0.689839572193,0.5,0.0
16063,0.5,0.623931623932,0.0
16064,0.508474576271,0.576271186441,0.0
16065,0.321428571429,0.391304347826,1.0
16066,0.142857142857,0.546391752577,1.0
16067,0.450980392157,0.676056338028,0.0
16068,0.648648648649,0.484848484848,0.0
16069,0.5,0.41935483871,0.0
16070,0.5125,0.403846153846,0.0
16071,0.37037037037,0.6,1.0
16072,0.466666666667,0.688311688312,0.666666666667
16073,0.457142857143,0.541176470588,0.0
16074,0.484848484848,0.521739130435,0.0
16075,0.380952380952,0.596153846154,0.0
16076,0.2,0.661111111111,0.0
16077,0.45,0.413043478261,0.0
16078,0.342857142857,0.590909090909,0.0
16079,0.0,0.642857142857,0.0
16080,0.391304347826,0.576271186441,0.0
16081,0.676056338028,0.546391752577,0.0
16082,0.41935483871,0.484848484848,1.0
16083,0.403846153846,0.6,0.5
16084,0.541176470588,0.688311688312,0.666666666667
16085,0.521739130435,0.596153846154,0.0
16086,0.661111111111,0.413043478261,0.75
16087,0.642857142857,0.590909090909,0.0
16088,0.576271186441,0.546391752577,0.0
16089,0.6,0.484848484848,0.0
16090,0.596153846154,0.688311688312,0.5
16091,0.590909090909,0.413043478261,1.0
16092,0.484848484848,0.546391752577,0.0
16093,0.413043478261,0.688311688312,1.0
16094,0.546391752577,0.688311688312,1.0
16095,0.696428571429,0.494382022472,0.6
16096,0.697530864198,0.642857142857,0.0
16097,0.668571428571,0.5,1.0
16098,0.560747663551,0.654088050314,0.75
16099,0.6484375,0.564516129032,0.0
16100,0.0,0.407407407407,0.0
16101,0.673611111111,0.339622641509,0.0
16102,0.607407407407,0.676470588235,0.75
16103,0.533333333333,0.657608695652,0.5
16104,0.35,0.44776119403,0.0
16105,0.294117647059,0.518181818182,0.5
16106,0.529411764706,0.626506024096,0.0
16107,0.582191780822,0.5,0.0
16108,0.548387096774,0.473684210526,0.0
16109,0.285714285714,0.395348837209,0.0
16110,0.590277777778,0.693693693694,0.666666666667
16111,0.642857142857,0.494382022472,0.0
16112,0.5,0.654088050314,0.5
16113,0.407407407407,0.564516129032,1.0
16114,0.339622641509,0.676470588235,0.0
16115,0.657608695652,0.44776119403,1.0
16116,0.518181818182,0.626506024096,0.0
16117,0.5,0.473684210526,0.0
16118,0.693693693694,0.395348837209,0.666666666667
16119,0.494382022472,0.654088050314,1.0
16120,0.564516129032,0.676470588235,1.0
16121,0.626506024096,0.44776119403,0.0
16122,0.473684210526,0.395348837209,0.0
16123,0.676470588235,0.654088050314,0.833333333333
16124,0.44776119403,0.395348837209,1.0
16125,0.395348837209,0.654088050314,0.0
16126,0.307692307692,0.323529411765,0.0
16127,0.0,0.394366197183,0.0
16128,0.333333333333,0.133333333333,0.0
16129,0.416666666667,0.520833333333,0.0
16130,0.636363636364,0.352941176471,0.0
16131,0.0,0.307692307692,0.0
16132,0.0,0.0,0.0
16133,0.0,0.1875,0.0
16134,0.0,0.407407407407,0.0
16135,0.285714285714,0.442307692308,0.0
16136,0.285714285714,0.583333333333,0.0
16137,0.454545454545,0.522875816993,0.0
16138,0.5,0.368421052632,0.0
16139,0.513513513514,0.365853658537,0.0
16140,0.427083333333,0.391304347826,0.0
16141,0.428571428571,0.425925925926,0.0
16142,0.428571428571,0.572727272727,0.0
16143,0.166666666667,0.593406593407,0.0
16144,0.462264150943,0.0,0.0
16145,0.347826086957,0.444444444444,0.0
16146,0.2,0.372093023256,0.0
16147,0.470588235294,0.310344827586,0.0
16148,0.666666666667,0.444444444444,0.0
16149,0.5,0.28,0.0
16150,0.323529411765,0.741007194245,0.0
16151,0.394366197183,0.133333333333,0.0
16152,0.352941176471,0.520833333333,0.0
16153,0.307692307692,0.495412844037,1.0
16154,0.0,0.60101010101,0.0
16155,0.407407407407,0.1875,0.0
16156,0.442307692308,0.583333333333,0.0
16157,0.522875816993,0.698113207547,0.571428571429
16158,0.368421052632,0.659340659341,1.0
16159,0.365853658537,0.391304347826,0.0
16160,0.425925925926,0.572727272727,1.0
16161,0.593406593407,0.558823529412,0.5
16162,0.0,0.424242424242,0.0
16163,0.444444444444,0.372093023256,0.0
16164,0.444444444444,0.310344827586,0.0
16165,0.28,0.519480519481,0.0
16166,0.133333333333,0.741007194245,0.0
16167,0.520833333333,0.495412844037,0.666666666667
16168,0.60101010101,0.1875,0.0
16169,0.583333333333,0.698113207547,0.0
16170,0.659340659341,0.391304347826,0.0
16171,0.558823529412,0.572727272727,1.0
16172,0.372093023256,0.424242424242,0.0
16173,0.310344827586,0.519480519481,0.0
16174,0.495412844037,0.741007194245,0.5
16175,0.698113207547,0.1875,0.0
16176,0.391304347826,0.572727272727,0.0
16177,0.519480519481,0.424242424242,0.0
16178,0.1875,0.741007194245,1.0
16179,0.572727272727,0.424242424242,0.0
16180,0.424242424242,0.741007194245,0.0
16181,0.5,0.5,0.0
16182,0.666666666667,0.448275862069,0.0
16183,0.647058823529,0.459459459459,0.0
16184,0.5,0.3,0.0
16185,0.3125,0.655172413793,1.0
16186,0.0,0.555555555556,0.0
16187,0.2,0.75,0.0
16188,0.0,0.0,0.0
16189,0.368421052632,0.25,1.0
16190,0.0,0.5,0.0
16191,0.0,0.0,0.0
16192,0.409090909091,0.590163934426,0.142857142857
16193,0.333333333333,0.5,1.0
16194,0.0,0.5,1.0
16195,0.0,0.0,1.0
16196,0.0,0.659574468085,0.0
16197,0.448275862069,0.5,0.0
16198,0.459459459459,0.3,0.0
16199,0.555555555556,0.655172413793,0.5
16200,0.75,0.0,0.0
16201,0.5,0.25,0.0
16202,0.590163934426,0.0,0.0
16203,0.5,0.5,1.0
16204,0.0,0.659574468085,0.0
16205,0.3,0.5,0.0
16206,0.0,0.655172413793,0.0
16207,0.0,0.25,0.0
16208,0.5,0.659574468085,0.0
16209,0.5,0.655172413793,1.0
16210,0.25,0.659574468085,0.5
16211,0.655172413793,0.659574468085,1.0
16212,0.409090909091,0.57264957265,0.0
16213,0.466666666667,0.526315789474,0.0
16214,0.532467532468,0.53164556962,0.5
16215,0.516129032258,0.560747663551,1.0
16216,0.531746031746,0.333333333333,0.0
16217,0.4,0.0,0.0
16218,0.666666666667,0.5,0.0
16219,0.553846153846,0.469387755102,0.0
16220,0.548387096774,0.646258503401,0.0
16221,0.4,0.615384615385,0.0
16222,0.47619047619,0.481818181818,0.0
16223,0.628205128205,0.563636363636,0.0
16224,0.607142857143,0.533898305085,0.0
16225,0.0,0.363636363636,0.0
16226,0.724137931034,0.5,0.0
16227,0.741935483871,0.564885496183,0.0
16228,0.57264957265,0.526315789474,0.333333333333
16229,0.560747663551,0.53164556962,0.0
16230,0.333333333333,0.0,0.0
16231,0.469387755102,0.5,0.0
16232,0.615384615385,0.646258503401,0.0
16233,0.481818181818,0.563636363636,0.0
16234,0.363636363636,0.533898305085,0.0
16235,0.564885496183,0.5,0.0
16236,0.53164556962,0.526315789474,0.0
16237,0.0,0.5,0.0
16238,0.646258503401,0.563636363636,1.0
16239,0.5,0.533898305085,0.0
16240,0.526315789474,0.5,0.0
16241,0.533898305085,0.563636363636,0.0
16242,0.563636363636,0.5,0.0
16243,0.470588235294,0.738461538462,0.0
16244,0.4375,0.571428571429,0.0
16245,0.53125,0.444444444444,0.5
16246,0.646666666667,0.418604651163,0.0
16247,0.736,0.576923076923,0.0
16248,0.363636363636,0.536585365854,0.0
16249,0.391304347826,0.333333333333,0.0
16250,0.571428571429,0.527559055118,0.0
16251,0.470588235294,0.692307692308,0.5
16252,0.563909774436,0.557251908397,1.0
16253,0.384615384615,0.525641025641,0.0
16254,0.5375,0.583333333333,0.5
16255,0.559633027523,0.0,0.0
16256,0.545454545455,0.540983606557,0.0
16257,0.620253164557,0.586206896552,0.0
16258,0.631578947368,0.571428571429,0.0
16259,0.571428571429,0.738461538462,0.0
16260,0.444444444444,0.418604651163,0.0
16261,0.536585365854,0.576923076923,0.0
16262,0.333333333333,0.527559055118,0.0
16263,0.557251908397,0.692307692308,0.0
16264,0.525641025641,0.583333333333,0.0
16265,0.540983606557,0.0,0.0
16266,0.586206896552,0.571428571429,0.0
16267,0.418604651163,0.738461538462,1.0
16268,0.576923076923,0.527559055118,1.0
16269,0.692307692308,0.583333333333,0.0
16270,0.571428571429,0.0,0.0
16271,0.527559055118,0.738461538462,0.75
16272,0.583333333333,0.0,0.0
16273,0.0,0.738461538462,0.0
16274,0.25,0.678571428571,0.0
16275,0.307692307692,0.428571428571,0.0
16276,0.416666666667,0.588235294118,0.0
16277,0.545454545455,0.608695652174,1.0
